scientificName
 
?
Latidens salimalii
Lavia frons
Leptonyctenis curasoae
Leptonycteris curasoae
Leptonycteris nivalis
Leptonycteris yerbabuenae
Lichonycteris degener
Lichonycteris obscura
Lionycteris spurrelli
Lissonycteris angolensis
Lonchophylla bokermanni
Lonchophylla cadenai
Lonchophylla chocoana
Lonchophylla concava
Lonchophylla dekeyseri
Lonchophylla fornicata
Lonchophylla handleyi
Lonchophylla hesperia
Lonchophylla inexpectata
Lonchophylla mordax
Lonchophylla orcesi
Lonchophylla orienticollina
Lonchophylla pattoni
Lonchophylla peracchii
Lonchophylla robusta
Lonchophylla thomasi
Lonchorhina aurita
Lonchorhina fernandez
Lonchorhina fernandezi
Lonchorhina inusitata
Lonchorhina mankomara
Lonchorhina marinkellei
Lonchorhina orinocensis
Lonchorhina - see fernandez
Lophostoma brasiliense
Lophostoma carrikeri
Lophostoma evotis
Lophostoma kalkoae
Lophostoma occidentale
Lophostoma occidentalis
Lophostoma schulzi
Lophostoma silvicola
Lophostoma silvicolum
Lopshostoma occidentale
Lyroderma lyra
Macroderma gigas
Macroglossus minimus
Macroglossus sobrinus
Macronycteris commersoni
Macronycteris commersonii
Macronycteris cryptovalorona
Macronycteris gigas
Macronycteris thomensis
Macronycteris vittatus
Macrophyllum macrophyllum
Macrotus californicus
Macrotus waterhousii
Megaderma lyra
Megaderma spasma
Megaerops albicollis
Megaerops ecaudatus
Megaerops kusnotoi
Megaerops niphanae
Megaerops wetmorei
Megaloglossus azagnyi
Megaloglossus woermanni
Melonycteris fardoulisi
Melonycteris melanops
Melonycteris woodfordi
Mesophylla macconnelli
Micronomus norfolkensis
Micronycteris brosseti
Micronycteris buriri
Micronycteris giovanniae
Micronycteris hirsuta
Micronycteris homezi
Micronycteris matses
Micronycteris megalotis
Micronycteris microtis
Micronycteris minuta
Micronycteris N/A
Micronycteris sanborni
Micronycteris schmidtorum
Micronycteris - see minuta
Micronycteris simmonsae
Micronycteris tresamici
Micronycteris yatesi
Micropteropus intermedius
Micropteropus pusillus
Mimetillus moloneyi
Mimetillus moloneyi thomasi
Mimon bennettii
Mimon cozumelae
Mimon crenulatum
Mimon koepckeae
Miniopterus aelleni
Miniopterus africanus
Miniopterus ambohitrensis
Miniopterus arenarius
Miniopterus australis
Miniopterus blepotis
Miniopterus brachytragos
Miniopterus egeri
Miniopterus eschscholtzii
Miniopterus fraterculus
Miniopterus fuliginosus
Miniopterus fuliginosus blepotis
Miniopterus fuliginosus eschscholtzii
Miniopterus fuscus
Miniopterus gleni
Miniopterus griffithsi
Miniopterus griveaudi
Miniopterus inflatus
Miniopterus macrocneme
Miniopterus maghrebensis
Miniopterus magnater
Miniopterus mahafaliensis
Miniopterus majori
Miniopterus manavi
Miniopterus medius
Miniopterus minor
Miniopterus mossambicus
Miniopterus N/A
Miniopterus natalensis
Miniopterus natalensis arenarius
