treatmentId	Name_MSW3	Name_HMW	Name_BatNames	Name_MDD	Name_IUCN	Name_BatNames_2023
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L345.tsv		Hipposideros alongensis	Hipposideros alongensis	Hipposideros alongensis	Hipposideros alongensis	Hipposideros alongensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L346.tsv	Hipposideros armiger	Hipposideros armiger	Hipposideros armiger	Hipposideros armiger	Hipposideros armiger	Hipposideros armiger
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L347.tsv		Hipposideros ater antricola	Hipposideros antricola	Hipposideros antricola		Hipposideros antricola
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L348.tsv	Hipposideros ater	Hipposideros ater	Hipposideros ater	Hipposideros ater	Hipposideros ater	Hipposideros ater
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L349.tsv	Hipposideros beatus	Hipposideros beatus	Hipposideros beatus	Hipposideros beatus	Hipposideros beatus	Hipposideros beatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L35.tsv	Artibeus aztecus	Artibeus aztecus	Dermanura azteca	Dermanura azteca	Dermanura azteca	Dermanura azteca
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L350.tsv	Hipposideros bicolor	Hipposideros bicolor	Hipposideros bicolor	Hipposideros bicolor	Hipposideros bicolor	Hipposideros bicolor
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L351.tsv		Hipposideros bicolor atrox	synonym of Hipposideros bicolor	synonym of Hipposideros bicolor	Hipposideros atrox	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L352.tsv		Hipposideros boeadii	Hipposideros boeadii	Hipposideros boeadii	Hipposideros boeadii	Hipposideros boeadii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L353.tsv	Hipposideros breviceps	Hipposideros breviceps	Hipposideros breviceps	Hipposideros breviceps	Hipposideros breviceps	Hipposideros breviceps
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L354.tsv	Hipposideros caffer	Hipposideros caffer	Hipposideros caffer	Hipposideros caffer	Hipposideros caffer	Hipposideros caffer
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L355.tsv	Hipposideros calcaratus	Hipposideros calcaratus	Hipposideros calcaratus	Hipposideros calcaratus	Hipposideros calcaratus	Hipposideros calcaratus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L356.tsv	Hipposideros cervinus	Hipposideros cervinus	Hipposideros cervinus	Hipposideros cervinus	Hipposideros cervinus	Hipposideros cervinus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L357.tsv	Hipposideros cineraceus	Hipposideros cineraceus	Hipposideros cineraceus	Hipposideros cineraceus	Hipposideros cineraceus	Hipposideros cineraceus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L358.tsv	Hipposideros coronatus	Hipposideros coronatus	Hipposideros coronatus	Hipposideros coronatus	Hipposideros coronatus	Hipposideros coronatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L359.tsv	Hipposideros coxi	Hipposideros coxi	Hipposideros coxi	Hipposideros coxi	Hipposideros coxi	Hipposideros coxi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L36.tsv		Artibeus bogotensis	Dermanura bogotensis	Dermanura bogotensis	Dermanura bogotensis	Dermanura bogotensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L360.tsv	Hipposideros crumeniferus	Hipposideros crumeniferus	Hipposideros crumeniferus	Hipposideros crumeniferus	Hipposideros crumeniferus	Hipposideros crumeniferus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L361.tsv	Hipposideros curtus	Hipposideros curtus	Hipposideros curtus	Hipposideros curtus	Hipposideros curtus	Hipposideros curtus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L362.tsv	Hipposideros demissus	Hipposideros demissus	Hipposideros demissus	Hipposideros demissus	Hipposideros demissus	Hipposideros demissus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L363.tsv	Hipposideros diadema	Hipposideros diadema	Hipposideros diadema	Hipposideros diadema	Hipposideros diadema	Hipposideros diadema
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L364.tsv	Hipposideros dinops	Hipposideros dinops	Hipposideros dinops	Hipposideros dinops	Hipposideros dinops	Hipposideros dinops
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L365.tsv	Hipposideros doriae	Hipposideros doriae	Hipposideros doriae	Hipposideros doriae	Hipposideros doriae	Hipposideros doriae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L366.tsv	Hipposideros durgadasi	Hipposideros durgadasi	Hipposideros durgadasi	Hipposideros durgadasi	Hipposideros durgadasi	Hipposideros durgadasi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L367.tsv	Hipposideros dyacorum	Hipposideros dyacorum	Hipposideros dyacorum	Hipposideros dyacorum	Hipposideros dyacorum	Hipposideros dyacorum
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L368.tsv		Hipposideros einnaythu	Hipposideros einnaythu	Hipposideros einnaythu	Hipposideros einnaythu	Hipposideros einnaythu
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L369.tsv	Hipposideros fuliginosus	Hipposideros fuliginosus	Hipposideros fuliginosus	Hipposideros fuliginosus	Hipposideros fuliginosus	Hipposideros fuliginosus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L37.tsv	Artibeus cinereus	Artibeus cinereus	Dermanura cinerea	Dermanura cinerea	Dermanura cinerea	Dermanura cinerea
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L370.tsv	Hipposideros fulvus	Hipposideros fulvus	Hipposideros fulvus	Hipposideros fulvus	Hipposideros fulvus	Hipposideros fulvus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L371.tsv	Hipposideros galeritus	Hipposideros galeritus	Hipposideros galeritus	Hipposideros galeritus	Hipposideros galeritus	Hipposideros galeritus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L372.tsv		Hipposideros gentilis	Hipposideros gentilis	Hipposideros gentilis	Hipposideros gentilis	Hipposideros gentilis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L373.tsv	Paracoelops megalotis	synonym of Hipposideros megalotis	synonym of Hipposideros megalotis or pomona	synonym of Hipposideros megalotis		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L374.tsv	Hipposideros grandis	Hipposideros grandis	Hipposideros grandis	Hipposideros grandis	Hipposideros grandis	Hipposideros grandis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L375.tsv		Hipposideros griffini	Hipposideros griffini	Hipposideros griffini	Hipposideros griffini	Hipposideros griffini
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L376.tsv	Hipposideros halophyllus	Hipposideros halophyllus	Hipposideros halophyllus	Hipposideros halophyllus	Hipposideros halophyllus	Hipposideros halophyllus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L377.tsv	Hipposideros hypophyllus	Hipposideros hypophyllus	Hipposideros hypophyllus	Hipposideros hypophyllus	Hipposideros hypophyllus	Hipposideros hypophyllus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L378.tsv	Hipposideros inexpectatus	Hipposideros inexpectatus	Hipposideros inexpectatus	Hipposideros inexpectatus	Hipposideros inexpectatus	Hipposideros inexpectatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L379.tsv	Hipposideros inornatus	Hipposideros inornatus	Hipposideros inornatus	Hipposideros inornatus	Hipposideros inornatus	Hipposideros inornatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L38.tsv	Artibeus concolor	Artibeus concolor	Artibeus concolor	Koopmania concolor	Artibeus concolor	Artibeus concolor
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L380.tsv	Hipposideros jonesi	Hipposideros jonesi	Hipposideros jonesi	Hipposideros jonesi	Hipposideros jonesi	Hipposideros jonesi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L381.tsv		Hipposideros khaokhouayensis	Hipposideros khaokhouayensis	Hipposideros khaokhouayensis	Hipposideros khaokhouayensis	Hipposideros khaokhouayensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L382.tsv		Hipposideros kunzi	Hipposideros kunzi	Hipposideros kunzi		Hipposideros kunzi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L383.tsv	Hipposideros lamottei	Hipposideros lamottei	Hipposideros lamottei	Hipposideros lamottei	Hipposideros lamottei	Hipposideros lamottei
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L384.tsv	Hipposideros lankadiva	Hipposideros lankadiva	Hipposideros lankadiva	Hipposideros lankadiva	Hipposideros lankadiva	Hipposideros lankadiva
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L385.tsv	Hipposideros larvatus	N/A	Hipposideros larvatus	synonym of Hipposideros larvatus	Hipposideros larvatus	Hipposideros larvatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L386.tsv		N/A	Hipposideros khasiana	synonym of Hipposideros larvatus	Hipposideros khasiana	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L387.tsv	Hipposideros lekaguli	Hipposideros lekaguli	Hipposideros lekaguli	Hipposideros lekaguli	Hipposideros lekaguli	Hipposideros lekaguli
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L388.tsv		N/A	Hipposideros swinhoei	Hipposideros swinhoei		Hipposideros swinhoei
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L389.tsv	Hipposideros lylei	Hipposideros lylei	Hipposideros lylei	Hipposideros lylei	Hipposideros lylei	Hipposideros lylei
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L39.tsv	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus	Artibeus fimbriatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L390.tsv	Hipposideros macrobullatus	Hipposideros macrobullatus	Hipposideros macrobullatus	Hipposideros macrobullatus	Hipposideros macrobullatus	Hipposideros macrobullatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L391.tsv	Hipposideros madurae	Hipposideros madurae	Hipposideros madurae	Hipposideros madurae	Hipposideros madurae	Hipposideros madurae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L392.tsv	Hipposideros maggietaylorae	Hipposideros maggietaylorae	Hipposideros maggietaylorae	Hipposideros maggietaylorae	Hipposideros maggietaylorae	Hipposideros maggietaylorae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L393.tsv	Hipposideros marisae	Hipposideros marisae	Hipposideros marisae	Hipposideros marisae	Hipposideros marisae	Hipposideros marisae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L394.tsv	Hipposideros megalotis	Hipposideros megalotis	Hipposideros megalotis	Hipposideros megalotis	Hipposideros megalotis	Hipposideros megalotis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L395.tsv	Hipposideros nequam	Hipposideros nequam	Hipposideros nequam	Hipposideros nequam	Hipposideros nequam	Hipposideros nequam
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L396.tsv		Hipposideros nicobarulae	Hipposideros nicobarulae	Hipposideros nicobarulae	Hipposideros nicobarulae	Hipposideros nicobarulae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L397.tsv	Hipposideros obscurus	Hipposideros obscurus	Hipposideros obscurus	Hipposideros obscurus	Hipposideros obscurus	Hipposideros obscurus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L398.tsv	Hipposideros orbiculus	Hipposideros orbiculus	Hipposideros orbiculus	Hipposideros orbiculus	Hipposideros orbiculus	Hipposideros orbiculus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L399.tsv	Hipposideros papua	Hipposideros papua	Hipposideros papua	Hipposideros papua	Hipposideros papua	Hipposideros papua
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L4.tsv	Acerodon humilis	Acerodon humilis	Acerodon humilis	Acerodon humilis	Acerodon humilis	Acerodon humilis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L40.tsv	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus	Artibeus fraterculus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L400.tsv	Hipposideros pelingensis	Hipposideros pelingensis	Hipposideros pelingensis	Hipposideros pelingensis	Hipposideros pelingensis	Hipposideros pelingensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L401.tsv		Hipposideros pendleburyi	Hipposideros pendleburyi	Hipposideros pendleburyi	Hipposideros pendleburyi	Hipposideros pendleburyi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L402.tsv	Hipposideros pomona	Hipposideros pomona	Hipposideros pomona	Hipposideros pomona	Hipposideros pomona	Hipposideros pomona
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L403.tsv	Hipposideros pratti	Hipposideros pratti	synonym of Hipposideros swinhoei	synonym of Hipposideros swinhoei	Hipposideros pratti	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L404.tsv	Hipposideros pygmaeus	Hipposideros pygmaeus	Hipposideros pygmaeus	Hipposideros pygmaeus	Hipposideros pygmaeus	Hipposideros pygmaeus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L405.tsv	Hipposideros ridleyi	Hipposideros ridleyi	Hipposideros ridleyi	Hipposideros ridleyi	Hipposideros ridleyi	Hipposideros ridleyi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L406.tsv	Hipposideros rotalis	Hipposideros rotalis	Hipposideros rotalis	Hipposideros rotalis	Hipposideros rotalis	Hipposideros rotalis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L407.tsv	Hipposideros ruber	Hipposideros ruber	Hipposideros ruber	Hipposideros ruber	Hipposideros ruber	Hipposideros ruber
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L408.tsv	Hipposideros scutinares	Hipposideros scutinares	Hipposideros scutinares	Hipposideros scutinares	Hipposideros scutinares	Hipposideros scutinares
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L409.tsv	Hipposideros sorenseni	Hipposideros sorenseni	Hipposideros sorenseni	Hipposideros sorenseni	Hipposideros sorenseni	Hipposideros sorenseni
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L41.tsv	Artibeus glaucus	Artibeus glaucus	Dermanura glauca	Dermanura glauca	Dermanura glauca	Dermanura glauca
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L410.tsv	Hipposideros speoris	Hipposideros speoris	Hipposideros speoris	Hipposideros speoris	Hipposideros speoris	Hipposideros speoris
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L411.tsv	Hipposideros sumbae	Hipposideros sumbae	Hipposideros sumbae	Hipposideros sumbae	Hipposideros sumbae	Hipposideros sumbae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L412.tsv		Hipposideros tephrus	Hipposideros tephrus	Hipposideros tephrus	Hipposideros tephrus	Hipposideros tephrus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L413.tsv	Hipposideros turpis	Hipposideros turpis	Hipposideros turpis	Hipposideros turpis	Hipposideros turpis	Hipposideros turpis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L414.tsv		N/A	Eptesicus cadenai	Histiotus cadenai		Histiotus cadenai
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L415.tsv	Histiotus alienus	Histiotus alienus	Eptesicus alienus	Histiotus alienus	Histiotus alienus	Histiotus alienus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L416.tsv		Histiotus diaphanopterus	Eptesicus diphanopterus	Histiotus diaphanopterus		Histiotus diaphanopterus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L417.tsv	Histiotus humboldti	Histiotus humboldti	Eptesicus humboldti	Histiotus humboldti	Histiotus humboldti	Histiotus humboldti
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L418.tsv	Histiotus laephotis	Histiotus laephotis	Eptesicus laephotis	Histiotus laephotis	Histiotus laephotis	Histiotus laephotis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L419.tsv	Histiotus macrotus	Histiotus macrotus	Eptesicus macrotus	Histiotus macrotus	Histiotus macrotus	Histiotus macrotus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L42.tsv	Artibeus gnomus	Artibeus gnomus	Dermanura gnoma	Dermanura gnoma	Dermanura gnoma	Dermanura gnoma
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L420.tsv	Histiotus magellanicus	Histiotus magellanicus	Eptesicus magellanicus	Histiotus magellanicus	Histiotus magellanicus	Histiotus magellanicus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L421.tsv		synonym of Histiotus montanus	Eptesicus colombiae	Histiotus colombiae		Histiotus colombiae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L422.tsv	Histiotus montanus	Histiotus montanus	Eptesicus montanus	Histiotus montanus	Histiotus montanus	Histiotus montanus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L423.tsv	Histiotus velatus	Histiotus velatus	Eptesicus velatus	Histiotus velatus	Histiotus velatus	Histiotus velatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L424.tsv		Hsunycteris cadenai	Hsunycteris cadenai	Hsunycteris cadenai		Hsunycteris cadenai
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L425.tsv		Hsunycteris dashe	Hsunycteris dashe	Hsunycteris dashe	Lonchophylla cadenai	Hsunycteris dashe
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L426.tsv		Hsunycteris pattoni	Hsunycteris pattoni	Hsunycteris pattoni	Lonchophylla pattoni	Hsunycteris pattoni
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L427.tsv	Lonchophylla thomasi	Hsunycteris thomasi	Hsunycteris thomasi	Hsunycteris thomasi	Lonchophylla thomasi	Hsunycteris thomasi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L428.tsv	Hylonycteris underwoodi	Hylonycteris underwoodi	Hylonycteris underwoodi	Hylonycteris underwoodi	Hylonycteris underwoodi	Hylonycteris underwoodi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L429.tsv	Hypsignathus monstrosus	Hypsignathus monstrosus	Hypsignathus monstrosus	Hypsignathus monstrosus	Hypsignathus monstrosus	Hypsignathus monstrosus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L43.tsv	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus	Artibeus hirsutus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L430.tsv		N/A	Hypsugo stubbei	Hypsugo stubbei		Hypsugo stubbei
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L431.tsv	Falsistrellus affinis	Hypsugo affinis	Hypsugo affinis	Hypsugo affinis	Hypsugo affinis	Hypsugo affinis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L432.tsv	Hypsugo alaschanicus	Hypsugo alaschanicus	Hypsugo alaschanicus	Hypsugo alaschanicus	Hypsugo alaschanicus	Hypsugo alaschanicus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L433.tsv	Hypsugo anchietae	Hypsugo anchieta	Neoromicia anchietae	Neoromicia anchieta	Pipistrellus anchietae	Neoromicia anchietae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L434.tsv	Hypsugo arabicus	Hypsugo arabicus	Hypsugo arabicus	Hypsugo arabicus	Hypsugo arabicus	Hypsugo arabicus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L435.tsv	Hypsugo ariel	Hypsugo ariel	Hypsugo ariel	Hypsugo ariel	Hypsugo ariel	Hypsugo ariel
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L436.tsv	Hypsugo bodenheimeri	Hypsugo - see ariel	Hypsugo - see ariel	Hypsugo - see ariel		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L437.tsv		Hypsugo bemainty	Neoromicia bemainty	Neoromicia bemainty	Hypsugo bemainty	Neoromicia bemainty
